,TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude,species,sites
157,7067,Tristania conferta ::,1600 Fell St,Sidewalk: Curb side : Cutout,3.0,3x3,37.773269585855104,-122.444405811275,Tristania,Sidewalk
158,251443,Tristaniopsis laurina :: Swamp Myrtle,2700x San Jose Ave,Sidewalk: Curb side : Cutout,,Width 3ft,37.7144804976148,-122.452010931306,Tristaniopsis,Sidewalk
159,251438,Cupressus macrocarpa :: Monterey Cypress,2501X Santiago St,Median : Yard,,,,,Cupressus,Median 
160,250070,Afrocarpus gracilior :: Fern Pine,399 Austin St,:,2.0,Width 3ft,37.788523627097,-122.425164323999,Afrocarpus,
161,2952,Eriobotrya deflexa :: Bronze Loquat,2001 California St,Sidewalk: Curb side : Cutout,45.0,3X3,37.789445140420604,-122.427292872615,Eriobotrya,Sidewalk
162,241326,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,395 South Van Ness Ave,Sidewalk: Curb side : Cutout,8.0,Width 3ft,37.7669677904545,-122.417560553376,Pyrus,Sidewalk
163,244318,Pyrus kawakamii :: Evergreen Pear,331 Octavia St,Sidewalk: Curb side : Cutout,3.0,Width 0ft,37.7754547855001,-122.424474886956,Pyrus,Sidewalk
164,14853,Pittosporum undulatum :: Victorian Box,1351 McAllister St,Sidewalk: Curb side : Cutout,3.0,3x3,37.778240327396105,-122.434229790526,Pittosporum,Sidewalk
165,13143,Ficus retusa nitida :: Banyan Fig,1800 Lombard St,Sidewalk: Curb side : Cutout,100.0,3X3,37.8005466318744,-122.431404778789,Ficus,Sidewalk
166,251461,Metrosideros excelsa :: New Zealand Xmas Tree,6400 Geary Blvd,Sidewalk: Curb side : Cutout,,3x3,37.7800074013317,-122.48794125088699,Metrosideros,Sidewalk
167,19194,Lophostemon confertus :: Brisbane Box,150 Sanchez St,Median : Cutout,25.0,3X3,37.7668229855288,-122.43111632094801,Lophostemon,Median 
168,17806,Eucalyptus sideroxylon :: Red Ironbark,1881 Pine St,Sidewalk: Curb side : Cutout,24.0,3x3,37.7887484569995,-122.42686598915199,Eucalyptus,Sidewalk
169,14734,Maytenus boaria :: Mayten,895 McAllister St,Sidewalk: Curb side : Cutout,8.0,4x4,37.7792137381495,-122.42652924677799,Maytenus,Sidewalk
170,2939,Platanus x hispanica :: Sycamore: London Plane,1910 California St,Sidewalk: Curb side : Cutout,35.0,4x4,37.789974522242105,-122.42613973678499,Platanus,Sidewalk
171,218199,Platanus x hispanica :: Sycamore: London Plane,819 Ulloa St,:,13.0,Width 3ft,37.740714236277,-122.46559677389799,Platanus,
172,172952,Acacia melanoxylon :: Blackwood Acacia,3000X Van Ness Ave,Sidewalk: Curb side : Cutout,0.0,Width 3ft,37.8034425497953,-122.42498731221201,Acacia,Sidewalk
173,251471,Brugmansia spp :: Angel trumpet,2423 Market St,Front Yard : Yard,,,,,Brugmansia,Front Yard 
174,11089,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1900 Hyde St,Sidewalk: Curb side : Cutout,70.0,3X3,37.798388195314296,-122.418798140138,Ficus,Sidewalk
175,12282,Tristania conferta ::,745 Laguna St,Sidewalk: Curb side : Cutout,18.0,5x10,37.7781341613075,-122.42668800624901,Tristania,Sidewalk
176,119793,Ulmus parvifolia :: Chinese Elm,201x Octavia St,Median : Cutout,,,47.2699969117914,-138.280716869623,Ulmus,Median 
177,119828,Ulmus parvifolia :: Chinese Elm,301x Octavia St,Median : Cutout,,,47.2700470263222,-138.279303834774,Ulmus,Median 
178,14441,Myoporum laetum :: Myoporum,57 Masonic Ave,Sidewalk: Curb side : Cutout,100.0,4X4,37.781482766726896,-122.447748586483,Myoporum,Sidewalk
179,23334,Platanus x hispanica :: Sycamore: London Plane,1200 Van Ness Ave,Sidewalk: Curb side : Cutout,10.0,3X3,37.7867719177417,-122.42141044944701,Platanus,Sidewalk
180,119736,Ulmus parvifolia :: Chinese Elm,101x Octavia St,Median : Cutout,,,47.2699510709683,-138.28203408065,Ulmus,Median 
181,3124,Platanus x hispanica :: Sycamore: London Plane,3200 California St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7872601830687,-122.44752906213199,Platanus,Sidewalk
182,242526,Ulmus parvifolia :: Chinese Elm,1922 Folsom St,Sidewalk: Curb side : Cutout,7.0,Width 2ft,37.7665352651235,-122.415527471335,Ulmus,Sidewalk
183,6073,Metrosideros excelsa :: New Zealand Xmas Tree,1944 Eddy St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7805528822601,-122.439729742976,Metrosideros,Sidewalk
184,13128,Tristania conferta ::,1714 Lombard St,Sidewalk: Curb side : Cutout,40.0,3X3,37.8007374433085,-122.42985071173901,Tristania,Sidewalk
185,237914,Ceratonia siliqua :: Carob,1001 Stanyan St,Sidewalk: Curb side : Cutout,21.0,Width 4ft,37.7654037766697,-122.452823145368,Ceratonia,Sidewalk
186,3161,Platanus x hispanica :: Sycamore: London Plane,3445 California St,Sidewalk: Curb side : Cutout,45.0,3X3,37.7866067115462,-122.450890739631,Platanus,Sidewalk
187,242525,Ulmus parvifolia :: Chinese Elm,1916 Folsom St,Sidewalk: Curb side : Cutout,7.0,Width 2ft,37.7666036064,-122.415533646066,Ulmus,Sidewalk
188,18523,Magnolia grandiflora :: Southern Magnolia,1751X Powell St,Sidewalk: Curb side : Cutout,18.0,4X4,37.801050393337604,-122.41103847024901,Magnolia,Sidewalk
189,221739,Pittosporum undulatum :: Victorian Box,960 Stanyan St,Sidewalk: Curb side : Cutout,18.0,Width 3ft,37.7655652095945,-122.452709425124,Pittosporum,Sidewalk
190,18055,Ulmus parvifolia :: Chinese Elm,2872 Pine St,Sidewalk: Curb side : Cutout,12.0,3X3,37.786818213822706,-122.443122531996,Ulmus,Sidewalk
191,251482,Pinus radiata :: Monterey Pine,900 Bosworth St,Front Yard : Yard,,,37.734134835145895,-122.436706663072,Pinus,Front Yard 
192,131895,Olea europaea :: Olive Tree,3274 Sacramento St,Sidewalk: Curb side : Cutout,16.0,Width 4ft,37.7885096634197,-122.446591180632,Olea,Sidewalk
193,3043,Platanus x hispanica :: Sycamore: London Plane,2669 California St,Sidewalk: Curb side : Cutout,14.0,3x3,37.7882662649831,-122.43821467397,Platanus,Sidewalk
194,6921,Olea europaea :: Olive Tree,425 Fell St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7756164008395,-122.424857632506,Olea,Sidewalk
195,245226,Acacia melanoxylon :: Blackwood Acacia,451 Fell St,Sidewalk: Curb side : Cutout,25.0,Width 0ft,37.7755026358833,-122.42575415301701,Acacia,Sidewalk
196,127778,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1459 Hyde St,Sidewalk: Curb side : Cutout,19.0,Width 5ft,37.794435449198495,-122.418178770753,Ficus,Sidewalk
197,9930,Acacia melanoxylon :: Blackwood Acacia,2336 Gough St,Sidewalk: Curb side : Cutout,17.0,3X3,37.7950087418189,-122.42656470240699,Acacia,Sidewalk
198,2943,Platanus x hispanica :: Sycamore: London Plane,1946 California St,Sidewalk: Curb side : Cutout,75.0,4X4,37.7899345671834,-122.426461819067,Platanus,Sidewalk
199,14830,Pittosporum undulatum :: Victorian Box,1284 McAllister St,Sidewalk: Curb side : Cutout,12.0,6x6,37.778524236985895,-122.433029133637,Pittosporum,Sidewalk
200,7169,Ficus retusa nitida :: Banyan Fig,801 Fillmore St,Sidewalk: Curb side : Cutout,12.0,3x3,37.777041804334296,-122.43152212680799,Ficus,Sidewalk
201,251504,Pinus radiata :: Monterey Pine,620x Noriega St,Median : Cutout,,3x3,37.7555988620986,-122.470546036282,Pinus,Median 
202,5208,Pittosporum undulatum :: Victorian Box,802 Divisadero St,Sidewalk: Curb side : Cutout,12.0,2X3,37.777125069374705,-122.438111266341,Pittosporum,Sidewalk
203,14491,Tristaniopsis laurina :: Swamp Myrtle,320 Masonic Ave,Sidewalk: Curb side : Cutout,50.0,3X3,37.77830051932229,-122.446846219186,Tristaniopsis,Sidewalk
204,21606,Ficus retusa nitida :: Banyan Fig,1525 Sutter St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7869169843519,-122.426213757225,Ficus,Sidewalk
205,10189,Tristaniopsis laurina :: Swamp Myrtle,1153 Guerrero St,Sidewalk: Curb side : Cutout,3.0,2x3,37.752651382065395,-122.42283164626998,Tristaniopsis,Sidewalk
206,141859,Acacia melanoxylon :: Blackwood Acacia,1126 TURK ST,Sidewalk: Curb side : Cutout,17.0,Width 0ft,37.7811181533984,-122.42778922577801,Acacia,Sidewalk
207,228661,Lophostemon confertus :: Brisbane Box,4235 19th St,Sidewalk: Curb side : Cutout,13.0,Width 3ft,37.7591242363206,-122.436703937943,Lophostemon,Sidewalk
208,183687,Lagunaria patersonii :: Primrose Tree,1341 42nd Ave,Sidewalk: Curb side : Cutout,3.0,Width 0ft,37.7617204082059,-122.50180314292801,Lagunaria,Sidewalk
209,229286,Magnolia grandiflora :: Southern Magnolia,301 Dolores St,Sidewalk: Curb side : Cutout,1.0,Width 4ft,37.7642608257117,-122.426194678137,Magnolia,Sidewalk
210,22600,Tristaniopsis laurina :: Swamp Myrtle,837 Turk St,Sidewalk: Curb side : Cutout,12.0,4X4,37.78154623162111,-122.42327383483999,Tristaniopsis,Sidewalk
211,251535,Corymbia ficifolia :: Red Flowering Gum,2799 Diamond St,Sidewalk: Curb side : Cutout,,3x3,37.734576941489294,-122.433705562416,Corymbia,Sidewalk
212,247377,Ficus retusa nitida :: Banyan Fig,1001 Oak St,Sidewalk: Curb side : Cutout,15.0,Width 0ft,37.7732826991746,-122.43579295981199,Ficus,Sidewalk
213,138091,Ficus retusa nitida :: Banyan Fig,1890 Sutter St,Sidewalk: Curb side : Cutout,15.0,Width 0ft,37.7864552256154,-122.43120755079399,Ficus,Sidewalk
214,23464,Acacia melanoxylon :: Blackwood Acacia,2305 Van Ness Ave,Sidewalk: Curb side : Cutout,30.0,3X3,37.796899045714504,-122.423828167031,Acacia,Sidewalk
215,251545,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,347 Dolores St,Sidewalk: Curb side : Cutout,,3x3,37.7638250559684,-122.426065641314,Magnolia,Sidewalk
216,239150,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',100 Octavia St,Sidewalk: Curb side : Cutout,4.0,Width 4ft,37.773121606595105,-122.42359225870001,Pyrus,Sidewalk
217,224530,Ficus microcarpa :: Chinese Banyan,3055 24th St,Sidewalk: Curb side : Cutout,19.0,Width 3ft,37.752504601916,-122.413119756879,Ficus,Sidewalk
218,251574,Acacia melanoxylon :: Blackwood Acacia,191 Portola Dr,Sidewalk: Property side : Yard,,3x3,37.748125134697,-122.443706547761,Acacia,Sidewalk
219,8187,Tristania conferta ::,1255 Fulton St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7768719817661,-122.43749364217301,Tristania,Sidewalk
220,590,Ficus microcarpa :: Chinese Banyan,3049 24th St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7525011260356,-122.413168999261,Ficus,Sidewalk
221,199389,Eucalyptus sideroxylon :: Red Ironbark,16 Reuel Ct,Sidewalk: Curb side : Cutout,24.0,Width 4ft,37.7363914002406,-122.38214713169901,Eucalyptus,Sidewalk
222,13126,Ficus retusa nitida :: Banyan Fig,1701 Lombard St,Sidewalk: Curb side : Cutout,21.0,3X3,37.8005454550984,-122.42964001675399,Ficus,Sidewalk
223,5189,Tristaniopsis laurina :: Swamp Myrtle,509 Divisadero St,Sidewalk: Curb side : Cutout,12.0,2X3,37.7744360439082,-122.43779659970501,Tristaniopsis,Sidewalk
224,196952,Pyrus calleryana :: Ornamental Pear,7 Richards Cir,Sidewalk: Curb side : Cutout,15.0,Width 3ft,37.735815058901,-122.386027719813,Pyrus,Sidewalk
225,6967,Metrosideros excelsa :: New Zealand Xmas Tree,720 Fell St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7751327920886,-122.42979022245899,Metrosideros,Sidewalk
226,251582,Pinus radiata :: Monterey Pine,691x Ulloa St,Back Yard : Cutout,,3x3,37.7406512558576,-122.462729837498,Pinus,Back Yard 
227,196579,Pyrus calleryana :: Ornamental Pear,375 07th St,Sidewalk: Curb side : Cutout,12.0,Width 3ft,37.775887617266605,-122.406599041617,Pyrus,Sidewalk
228,18077,Acacia melanoxylon :: Blackwood Acacia,2946 Pine St,Sidewalk: Curb side : Cutout,16.0,3X3,37.7866642791044,-122.44440512772499,Acacia,Sidewalk
229,251592,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1999X Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.799178528828,-122.41911751038602,Ficus,Sidewalk
230,220490,Acer rubrum :: Red Maple,3040 24th St,Sidewalk: Curb side : Cutout,3.0,Width 3ft,37.75265016257671,-122.41267655749901,Acer,Sidewalk
231,588,Ficus nitida :: Laurel Fig,3044 24th St,Sidewalk: Curb side : Cutout,18.0,3x3,37.7526254609089,-122.412835893087,Ficus,Sidewalk
232,45051,Tristaniopsis laurina :: Swamp Myrtle,2243 26th Ave,Sidewalk: Curb side : Cutout,3.0,,37.7456401553342,-122.483467967859,Tristaniopsis,Sidewalk
233,98725,Platanus x hispanica :: Sycamore: London Plane,360 Grove St,Sidewalk: Curb side : Cutout,14.0,3x3,37.7780191723707,-122.42204280683501,Platanus,Sidewalk
234,4703,Lophostemon confertus :: Brisbane Box,930 Columbus Ave,Sidewalk: Curb side : Cutout,36.0,5x6,37.8030709297568,-122.41401019958,Lophostemon,Sidewalk
235,246373,Platanus x hispanica :: Sycamore: London Plane,2248 Market St,Sidewalk: Curb side : Cutout,12.0,Width 0ft,37.7653222658326,-122.431912650355,Platanus,Sidewalk
236,5343,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,180 Dolores St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7666572770255,-122.426731495165,Magnolia,Sidewalk
237,13014,Olea europaea 'Fruitless' :: Fruitless Olive,412 Lombard St,Sidewalk: Curb side : Cutout,3.0,3X3,37.803455608926704,-122.408415674405,Olea,Sidewalk
238,8736,Metrosideros excelsa :: New Zealand Xmas Tree,3240 Geary Blvd,Sidewalk: Curb side : Cutout,3.0,3X3,37.781770875875004,-122.45390479883801,Metrosideros,Sidewalk
239,251637,Corymbia ficifolia :: Red Flowering Gum,1640 Eddy St,Sidewalk: Curb side : Cutout,,3x3,37.7811863760687,-122.43466384314199,Corymbia,Sidewalk
240,14813,Ficus retusa nitida :: Banyan Fig,1195 McAllister St,Sidewalk: Curb side : Cutout,12.0,4X4,37.778579430545896,-122.431524477475,Ficus,Sidewalk
241,13618,Platanus x hispanica :: Sycamore: London Plane,554 Market St,Sidewalk: Curb side : Cutout,25.0,4x4,37.7897897754213,-122.400952192186,Platanus,Sidewalk
242,9731,Olea europaea :: Olive Tree,641 Gough St,Sidewalk: Curb side : Cutout,2.0,4x4,37.7794635560295,-122.42359898745899,Olea,Sidewalk
243,251640,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1785 Webster St,Sidewalk: Curb side : Cutout,,3x3,37.787061682920395,-122.43191557230301,Fraxinus,Sidewalk
244,26404,Platanus x hispanica :: Sycamore: London Plane,34 Maple St,Sidewalk: Property side : Cutout,3.0,10,37.7898999837554,-122.455703055979,Platanus,Sidewalk
245,251650,Platanus x hispanica :: Sycamore: London Plane,101X Vicente St,Sidewalk: Curb side : Cutout,,3x3,,,Platanus,Sidewalk
246,18887,Myoporum laetum :: Myoporum,2407 Sacramento St,Sidewalk: Curb side : Cutout,12.0,3X3,37.789914898090004,-122.432822394747,Myoporum,Sidewalk
247,6935,Lophostemon confertus :: Brisbane Box,528 Fell St,Sidewalk: Curb side : Cutout,12.0,3X3,37.775543852304004,-122.426596415205,Lophostemon,Sidewalk
248,192430,Ginkgo biloba :: Maidenhair Tree,340 06th St,Sidewalk: Curb side : Cutout,9.0,Width 3ft,37.7779490450386,-122.405101020214,Ginkgo,Sidewalk
249,26216,Lophostemon confertus :: Brisbane Box,847 San Jose Ave,Sidewalk: Curb side : Cutout,4.0,3X6,37.741488104692,-122.42344184796002,Lophostemon,Sidewalk
250,134349,Platanus x hispanica :: Sycamore: London Plane,838 Market St,Sidewalk: Curb side : Cutout,8.0,Width 4ft,37.7852962621335,-122.40655126994301,Platanus,Sidewalk
251,26215,Lophostemon confertus :: Brisbane Box,851 San Jose Ave,Sidewalk: Curb side : Cutout,12.0,3X6,37.7414280560726,-122.423478506131,Lophostemon,Sidewalk
252,28362,Platanus x hispanica :: Sycamore: London Plane,3467 Mission St,Sidewalk: Curb side : Cutout,6.0,4x4,37.7413523657119,-122.422501756572,Platanus,Sidewalk
253,7330,Magnolia grandiflora :: Southern Magnolia,2049 Fillmore St,Sidewalk: Curb side : Cutout,3.0,1X1,37.7886256306485,-122.433891763872,Magnolia,Sidewalk
254,17869,Melaleuca linariifolia :: Flaxleaf Paperbark,2132 Pine St,Sidewalk: Curb side : Cutout,12.0,3X3,37.788369180682295,-122.430979161307,Melaleuca,Sidewalk
255,11021,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1407 Hyde St,Sidewalk: Curb side : Cutout,70.0,3x3,37.7938291055709,-122.41804421508002,Ficus,Sidewalk
256,13965,Platanus x hispanica :: Sycamore: London Plane,1127 Market St,Sidewalk: Curb side : Cutout,45.0,4x4,37.7797710494845,-122.413068191044,Platanus,Sidewalk
257,251601,Tristaniopsis laurina :: Swamp Myrtle,2679 San Jose Ave,Sidewalk: Curb side : Cutout,,3x3,37.714764069005604,-122.45130950851002,Tristaniopsis,Sidewalk
258,3070,Platanus x hispanica :: Sycamore: London Plane,2860 California St,Sidewalk: Curb side : Cutout,12.0,3X3,37.788020616507104,-122.44154103868799,Platanus,Sidewalk
259,245411,Ficus retusa nitida :: Banyan Fig,2794 24th St,Sidewalk: Curb side : Cutout,24.0,Width 0ft,37.7529202865107,-122.408064458251,Ficus,Sidewalk
260,7055,Lophostemon confertus :: Brisbane Box,1380 Fell St,Sidewalk: Curb side : Cutout,18.0,3x3,37.773800058267604,-122.440304458977,Lophostemon,Sidewalk
261,7098,Acacia melanoxylon :: Blackwood Acacia,2006 Fell St,Sidewalk: Curb side : Cutout,24.0,3X3,37.772420388962296,-122.451026246506,Acacia,Sidewalk
262,11037,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1523 Hyde St,Sidewalk: Curb side : Cutout,70.0,3x3,37.794914967702496,-122.41825921689801,Ficus,Sidewalk
263,241305,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,697 South Van Ness Ave,Sidewalk: Curb side : Cutout,5.0,Width 3ft,37.7621058621135,-122.41708636154301,Pyrus,Sidewalk
264,123705,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',448 Balboa St,Sidewalk: Curb side : Cutout,7.0,Width 3ft,37.7773244619044,-122.46373753196501,Ficus,Sidewalk
265,251709,Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,902 Market St,Front Yard : Cutout,,3x3,37.7840257341798,-122.4081695922,Robinia,Front Yard 
266,26069,Melaleuca quinquenervia :: Cajeput,271 Orizaba Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.713862596316,-122.462642190986,Melaleuca,Sidewalk
267,246390,Dodonaea viscosa :: Hop Bush,1267 Masonic Ave,Sidewalk: Curb side : Cutout,2.0,Width 0ft,37.7694174354079,-122.44528708087499,Dodonaea,Sidewalk
268,251717,Cupressus macrocarpa :: Monterey Cypress,1000X San Jose Ave,Front Yard : Yard,,,37.736817957153605,-122.426188866367,Cupressus,Front Yard 
269,28370,Platanus x hispanica :: Sycamore: London Plane,1201 Divisadero St,Sidewalk: Curb side : Cutout,3.0,2X3,37.780783765197604,-122.43905936736999,Platanus,Sidewalk
270,23549,Platanus x hispanica :: Sycamore: London Plane,2835 Van Ness Ave,Sidewalk: Curb side : Cutout,3.0,3x3,37.8018595757201,-122.424824487257,Platanus,Sidewalk
271,1906,Magnolia grandiflora :: Southern Magnolia,27 Beideman St,Sidewalk: Curb side : Cutout,12.0,3X3,37.782011588916795,-122.43839333989901,Magnolia,Sidewalk
272,196887,Pyrus calleryana :: Ornamental Pear,117 06th St,Sidewalk: Curb side : Cutout,3.0,Width 4ft,37.7806770791096,-122.408181831346,Pyrus,Sidewalk
273,245386,Maytenus boaria :: Mayten,3243 Mission St,Sidewalk: Curb side : Cutout,6.0,Width 0ft,37.7448967968639,-122.420205198271,Maytenus,Sidewalk
274,244384,Ficus retusa nitida :: Banyan Fig,257 Oak St,Sidewalk: Curb side : Cutout,16.0,Width 0ft,37.7748318806023,-122.423581789147,Ficus,Sidewalk
275,99186,Platanus x hispanica :: Sycamore: London Plane,1961 California St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7896542499749,-122.426546164276,Platanus,Sidewalk
276,251819,Acer macrophyllum :: Big Leaf Maple,298X Corbett Ave,Side Yard : Yard,,3x3,37.7608426398345,-122.444589445505,Acer,Side Yard 
277,11155,Olea europaea :: Olive Tree,2615 Hyde St,Sidewalk: Curb side : Cutout,30.0,3X3,37.805067041968,-122.420317765078,Olea,Sidewalk
278,10692,Tristania conferta ::,1249 Hayes St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7750377503654,-122.43697247440201,Tristania,Sidewalk
279,251785,Potential Site :: Potential Site,245 Lobos St,Sidewalk: Curb side : Cutout,,3x3,37.714784827932604,-122.460646394253,Potential,Sidewalk
280,224699,Ficus microcarpa :: Chinese Banyan,3230 24th St,Sidewalk: Curb side : Cutout,18.0,Width 3ft,37.7523796734842,-122.416847415286,Ficus,Sidewalk
281,138440,Pyrus kawakamii :: Evergreen Pear,1820 POST ST,Sidewalk: Curb side : Cutout,6.0,Width 0ft,37.7854097192823,-122.431644121578,Pyrus,Sidewalk
282,138282,Tree(s) ::,1202 Golden Gate Ave,Sidewalk: Curb side : Cutout,4.0,Width 0ft,37.7798272025121,-122.430488845982,Tree(s),Sidewalk
283,224702,Ficus microcarpa :: Chinese Banyan,3236 24th St,Sidewalk: Curb side : Cutout,19.0,Width 3ft,37.752387084812604,-122.417048929078,Ficus,Sidewalk
284,141844,Tristania conferta ::,1295 EDDY ST,Sidewalk: Curb side : Cutout,8.0,Width 0ft,37.781839354336,-122.428640459804,Tristania,Sidewalk
285,124970,Acacia melanoxylon :: Blackwood Acacia,170 Richardson Ave,Sidewalk: Curb side : Cutout,28.0,Width 4ft,37.8002596566144,-122.446728969472,Acacia,Sidewalk
286,251131,Pittosporum undulatum :: Victorian Box,354 05th St,Sidewalk: Curb side : Cutout,,3x3,37.779494345884295,-122.402498458881,Pittosporum,Sidewalk
287,252845,::,544 Cabrillo St,Sidewalk: Curb side : Cutout,,3x3,37.7754989773977,-122.46438440768401,::,Sidewalk
